13, 11, 6, 6, 9, 2, 6, 12, 7, 8, 4, 17, 22, 13, 14, 3, 9, 7, 2, 17, 9, 5, 13, 17, 19, 6, 7, 1, 13, 4, 16, 5, 3, 15, 6, 8, 6, 5, 6, 8, 9, 8, 18, 3, 10, 1, 5, 5, 14, 9, 6, 10, 11, 10, 15, 5, 4, 22, 2, 2, 2, 20, 1, 10, 20, 9, 7, 9, 12, 12, 6, 7, 11, 22, 2, 2, 23, 3, 5, 4, 5, 11, 4, 1, 3, 13, 4, 7, 4, 11, 9, 9, 6, 2, 2, 19, 7, 27, 1, 17, 
6, 9, 18, 24, 5, 4, 12, 5, 9, 6, 9, 17, 18, 22, 8, 18, 11, 15, 10, 11, 8, 6, 5, 10, 4, 3, 19, 3, 14, 2, 19, 8, 2, 12, 0, 6, 5, 25, 6, 4, 5, 11, 5, 4, 2, 6, 15, 12, 14, 15, 13, 17, 9, 3, 9, 8, 18, 7, 2, 21, 5, 21, 3, 16, 20, 10, 6, 6, 2, 24, 13, 7, 15, 4, 3, 13, 7, 8, 12, 17, 15, 3, 6, 5, 10, 20, 8, 5, 8, 10, 26, 2, 2, 19, 19, 3, 16, 5, 7, 11, 2, 
22, 13, 21, 3, 3, 3, 18, 6, 15, 3, 23, 12, 17, 8, 28, 14, 7, 5, 25, 19, 12, 6, 14, 5, 17, 25, 19, 8, 3, 15, 5, 3, 7, 6, 14, 10, 4, 17, 6, 2, 19, 22, 13, 21, 17, 16, 12, 16, 2, 13, 7, 10, 16, 3, 5, 19, 7, 3, 13, 16, 6, 6, 10, 14, 10, 6, 16, 21, 13, 18, 11, 16, 14, 6, 2, 11, 13, 10, 7, 12, 17, 12, 5, 3, 11, 4, 5, 23, 16, 24, 8, 16, 17, 4, 12, 15, 6, 3, 10, 5, 6, 
22, 16, 11, 11, 15, 14, 13, 15, 15, 17, 9, 11, 5, 22, 7, 6, 2, 19, 20, 22, 15, 25, 8, 17, 5, 6, 15, 13, 6, 6, 16, 11, 19, 21, 6, 12, 13, 12, 2, 5, 5, 17, 17, 5, 13, 16, 13, 17, 7, 5, 14, 10, 14, 13, 14, 6, 6, 22, 23, 3, 3, 26, 5, 12, 7, 11, 15, 18, 9, 19, 13, 14, 14, 13, 3, 21, 10, 16, 2, 13, 20, 8, 14, 15, 13, 10, 6, 12, 16, 13, 9, 27, 14, 23, 18, 18, 4, 13, 12, 16, 6, 
22, 20, 12, 15, 15, 4, 15, 14, 21, 13, 25, 15, 16, 13, 6, 11, 17, 16, 17, 14, 22, 14, 11, 13, 22, 13, 17, 9, 22, 13, 12, 10, 3, 15, 16, 17, 23, 16, 15, 17, 4, 16, 18, 2, 7, 21, 2, 17, 28, 12, 12, 11, 15, 14, 15, 17, 13, 14, 15, 6, 21, 15, 7, 15, 18, 15, 7, 15, 24, 14, 15, 13, 3, 11, 6, 20, 16, 6, 5, 6, 12, 14, 25, 7, 8, 13, 12, 14, 16, 11, 17, 18, 21, 15, 7, 14, 8, 11, 15, 21, 16, 
22, 19, 18, 6, 15, 23, 27, 23, 15, 12, 11, 17, 15, 18, 11, 10, 25, 15, 7, 11, 15, 14, 15, 10, 14, 16, 15, 27, 20, 12, 16, 15, 16, 11, 14, 9, 13, 7, 11, 13, 15, 18, 15, 14, 15, 11, 6, 16, 12, 14, 18, 15, 17, 14, 20, 17, 10, 14, 21, 17, 15, 14, 9, 25, 19, 14, 15, 14, 17, 4, 5, 14, 17, 14, 12, 15, 14, 9, 15, 17, 15, 15, 8, 14, 19, 23, 15, 16, 11, 13, 15, 16, 16, 17, 18, 15, 11, 15, 6, 13, 23, 
22, 23, 18, 15, 14, 18, 18, 16, 25, 27, 14, 12, 6, 14, 13, 7, 19, 14, 14, 11, 16, 16, 16, 11, 14, 15, 15, 4, 7, 16, 14, 17, 13, 15, 14, 16, 12, 17, 18, 16, 12, 15, 17, 14, 9, 15, 25, 4, 23, 10, 15, 14, 6, 15, 17, 9, 17, 10, 20, 8, 14, 16, 27, 25, 21, 16, 15, 9, 15, 6, 20, 15, 19, 14, 16, 14, 6, 18, 15, 14, 26, 22, 15, 13, 16, 15, 16, 17, 16, 13, 12, 15, 16, 14, 20, 15, 14, 16, 9, 15, 11, 
22, 24, 13, 14, 14, 4, 17, 10, 15, 15, 25, 13, 6, 12, 17, 15, 18, 15, 17, 4, 13, 23, 21, 14, 14, 16, 13, 19, 16, 17, 13, 10, 14, 26, 13, 11, 13, 16, 16, 16, 18, 16, 24, 21, 15, 14, 15, 15, 27, 15, 25, 14, 18, 8, 19, 16, 11, 24, 15, 16, 15, 15, 14, 11, 21, 23, 17, 14, 15, 11, 14, 4, 15, 9, 7, 3, 5, 18, 15, 17, 15, 6, 13, 18, 6, 14, 25, 14, 18, 14, 18, 16, 15, 23, 14, 16, 14, 21, 11, 28, 10, 
22, 23, 7, 21, 16, 17, 17, 10, 14, 16, 22, 14, 15, 16, 18, 13, 11, 14, 17, 15, 17, 19, 21, 16, 17, 14, 14, 9, 10, 13, 26, 15, 24, 16, 22, 7, 13, 14, 17, 6, 13, 15, 16, 6, 10, 15, 22, 4, 14, 15, 17, 15, 14, 13, 15, 15, 24, 15, 14, 23, 21, 16, 21, 12, 14, 18, 15, 13, 18, 25, 25, 14, 15, 15, 12, 15, 15, 25, 8, 14, 16, 8, 11, 9, 15, 22, 15, 13, 20, 15, 16, 5, 13, 17, 14, 14, 15, 16, 14, 17, 6, 
22, 22, 9, 5, 14, 13, 13, 16, 22, 8, 6, 12, 21, 15, 7, 15, 14, 8, 14, 15, 16, 10, 14, 5, 9, 14, 15, 14, 7, 9, 15, 18, 16, 15, 16, 13, 17, 13, 18, 13, 15, 15, 14, 22, 13, 10, 14, 16, 14, 11, 15, 25, 13, 5, 9, 14, 23, 14, 5, 15, 17, 17, 15, 8, 21, 17, 6, 5, 6, 16, 15, 16, 17, 14, 8, 7, 14, 13, 13, 12, 22, 17, 13, 14, 14, 16, 14, 14, 15, 14, 15, 15, 15, 7, 19, 12, 21, 12, 6, 14, 17, 
